RA,DEC,TESSMAG,TEFF,PRIORITY,RADIUS,MASS,CONTRATIO,ECLONG,ECLAT,DIST,TICID,SPEC_LIST
296.654762,46.835268,13.119000000000002,5243.0,0.0006378182914589999,0.82,0.72,0.06931564937489999,318.574215,65.839373,,272601375,knownplanet
293.973356,50.531907,14.467,3767.0,0.000514635642451,0.49,0.58,0.0520439158792,318.836279,69.936183,,27006192,knownplanet
291.275635,47.329492,14.89,5944.0,0.000101176206887,1.08,1.06,0.397634741785,310.5940470000001,67.792668,,159725995,knownplanet
292.144481,47.157354,15.01,5166.0,0.00014175209962700002,0.8,0.84,0.386319146444,311.847488,67.406133,,63130782,knownplanet
297.39318,47.164625,14.733,5557.0,0.000148708103169,0.89,0.92,0.304226891027,320.0357140000001,65.91208,,273129679,knownplanet
283.184608,47.155675,14.075,5901.0,0.000222175066533,1.06,1.05,0.0376530770519,296.157732,69.400622,,164456891,knownplanet
291.423583,38.216589,13.382,5714.0,0.000280308075862,1.11,0.98,0.29150234815000003,304.031287,59.150623,,137150277,knownplanet
287.2726370000001,41.635562,14.698,5071.0,0.000177299848311,0.78,0.83,0.188759956796,299.608028,63.310284,,121114760,knownplanet
281.766385,44.292546,12.809,5769.0,0.0005831014116209999,1.02,1.01,0.0399056766955,291.788804,66.844002,,123362050,knownplanet
288.8682330000001,47.759439,12.234000000000002,5867.0,0.0007378511231810001,1.01,0.98,1.26472866244,306.938438,68.791973,,158839841,knownplanet
289.594765,44.141941,14.75,5160.0,0.000168043365385,0.81,0.8,0.0980326486592,305.036034,65.215391,,159098652,knownplanet
296.566234,44.105863,14.624,5526.0,0.000107102081513,0.89,0.91,9.97795902286,315.790359,63.383323,,272489533,knownplanet
291.841987,44.858089,14.826,5208.0,0.00016342489043399998,0.79,,0.141781436402,309.22268,65.35024,,63065911,knownplanet
295.920664,47.448616,12.696,5674.0,0.000440368112138,1.32,1.0,0.11680363377,318.124998,66.609254,,272078218,knownplanet
292.580445,46.097388,14.448,5551.0,0.000108502111839,1.3,1.02,0.27119638038800004,311.511499,66.312639,,63362772,knownplanet
288.211932,46.615008,14.624,5938.0,0.000170127410296,0.9,,0.109765917084,304.741055,67.86966600000001,,158664318,knownplanet
292.24907,46.164863,12.827,5634.0,0.0006738824717250001,0.91,0.98,0.124071209461,311.044653,66.462049,,63206513,knownplanet
298.93705,44.857911,12.291,5661.0,0.0008492456527269999,0.9,0.87,0.213506942579,319.9215680000001,63.36894,,268481319,knownplanet
294.83517,48.982356,12.199000000000002,5933.0,0.000430949554444,1.59,1.21,0.147769390906,318.215484,68.304588,,27239696,knownplanet
284.555722,46.063833,12.191,6310.0,0.000587808260202,1.29,1.23,0.162519259896,297.873023,68.099453,,164725204,knownplanet
295.648709,48.495561,12.265,5927.0,0.000764945411849,1.05,1.04,0.0962061662858,318.904386,67.62780500000001,,27644083,knownplanet
288.90224,49.370489,13.139,5498.0,0.000647482832294,0.87,0.96,0.0345055074993,308.697756,70.281329,,299087490,knownplanet
287.174891,44.878566,14.66,5681.0,0.000151687563304,0.93,0.95,0.0926113005337,301.573973,66.445266,,158419284,knownplanet
286.07524,44.664637,14.444,4435.0,0.000329296357384,0.63,0.67,0.016877205311700002,299.54815,66.46260600000001,,158171839,knownplanet
286.015851,45.007764,14.239,5507.0,0.000231878889047,0.9,0.93,0.00316031723968,299.685965,66.80396,,158114000,knownplanet
299.221603,44.693872,13.054,5919.0,0.00038449861931,1.12,1.05,0.236173416664,320.170302,63.13404,,268608781,knownplanet
293.372269,44.785137,13.218,5817.0,0.000402438151559,1.05,1.01,0.0341317987201,311.563313,64.88780600000001,,275573295,knownplanet
295.701102,38.94583,12.908,6054.0,0.00031833120439200005,1.31,1.08,0.116962051686,310.642336,58.81248299999999,,184167421,knownplanet
285.2764279999999,39.446916,14.366,5259.0,0.000216300504305,0.81,0.85,0.0668267927791,295.28445,61.551972,,399819857,knownplanet
283.587615,40.574927,13.671,5254.0,0.000398593828226,0.81,0.84,0.0129845726606,293.085795,62.929422,,237191392,knownplanet
283.221386,40.421834,14.562,4861.0,0.000207653868249,0.72,0.7,1.4236217911000002,292.419507,62.835836,,258348597,knownplanet
295.304505,42.475292,14.127,4017.0,0.000393760961891,0.62,0.64,0.279176453808,312.572806,62.225345,,271537530,knownplanet
283.6052620000001,39.99798,13.491,4948.0,0.0005100444805390001,0.75,0.79,0.0263810584811,292.858927,62.36181,,237192046,knownplanet
288.916424,39.594716,14.607,5918.0,0.000109761458843,1.09,0.89,0.3385901703900001,301.028969,61.012051,,121785939,knownplanet
296.860997,41.097336,13.298,5043.0,0.0005393660327400001,0.77,0.82,0.16934795470699998,313.7782200000001,60.518836,,239227652,knownplanet
289.290652,51.408894,15.095999999999998,4315.0,0.000228897159317,0.61,0.65,0.0597251380796,311.951745,72.046334,,299217801,knownplanet
285.75205,39.249205,13.625,6299.0,0.000185889706881,1.33,1.22,0.208859630767,295.9420350000001,61.277424,,120627712,knownplanet
298.215107,39.955101,13.229,6407.0,0.000158035565992,1.73,1.53,0.446289475722,314.852603,59.079379,,170348142,knownplanet
293.4270390000001,39.94243400000001,13.302,5829.0,0.00034506972603400005,1.04,1.02,0.0930881596925,308.006733,60.327784,,138216186,knownplanet
292.479712,38.514923,14.805,6165.0,6.13406475233e-05,1.38,1.24,0.860599651367,305.7466560000001,59.19583100000001,,137634395,knownplanet
287.302816,39.289686,14.482,5053.0,0.000199128853669,0.77,0.81,0.880783295545,298.38105,61.035175,,121215172,knownplanet
288.1647,45.816502,15.289,5957.0,9.1619834289e-05,0.91,,0.142637104259,303.983229,67.124964,,158665380,knownplanet
296.397529,42.396918,15.201,5756.0,7.51561962249e-05,1.0,1.0,0.633814300439,314.109502,61.854121,,272376022,knownplanet
290.296514,37.749491,13.488,5094.0,0.000417349750845,0.81,,0.205279057135,302.120653,58.946252,,122374620,knownplanet
282.250207,44.9211,15.083,3359.0,0.0008200541720669999,0.24,0.22,0.0408601961351,292.998328,67.384843,,123417850,knownplanet
296.421987,-0.6966720000000001,6.436,5020.0,0.0005965652602100001,5.34,1.93,0.0208285699629,298.298138,20.184473,99.4754003546,251662732,knownplanet
295.567986,42.478285,15.167,5281.0,0.000102977400752,0.81,0.84,1.73536783365,312.9627680000001,62.156963,,271758442,knownplanet
272.547442,-26.522972,16.309,,0.0,,0.16,10.8672540653,272.282538,-3.103863,,249171722,knownplanet
271.489731,-27.712036,13.126,,0.0,,0.34,2.71543941058,271.322509,-4.279584,,408166817,knownplanet
271.530231,-31.454769,15.862,5950.0,0.0,,0.67,37.6526101368,271.318228,-8.02248,,195022572,knownplanet
271.22408,-27.221279,14.876,,0.0,,0.39,9.02944431543,271.090873,-3.786623000000001,,407361627,knownplanet
293.2299470000001,45.05331500000001,12.055,6112.0,0.000404410898715,1.65,1.19,0.251209666864,311.578588,65.174221,,275573748,knownplanet
289.020172,48.119813,14.604,5965.0,0.00014052999611399998,1.06,1.04,0.0335489308002,307.5632740000001,69.09168299999999,,299156353,knownplanet
291.5940930000001,48.445606,13.511,4653.0,0.0006241326222380001,0.71,0.76,0.107239700862,312.308204,68.735291,,26417717,knownplanet
296.61486,48.082647,15.183,5803.0,8.07636585279e-05,1.04,1.03,0.583885517437,319.9029470000001,66.968068,,351188824,knownplanet
285.4242720000001,47.834613,13.438,5747.0,0.000296661848652,1.24,1.01,0.0307163600658,300.853328,69.627133,,351908051,knownplanet
288.85529,48.208538,13.399,6761.0,0.000187342838725,1.71,1.45,0.00760474625904,307.365734,69.21426,,299033074,knownplanet
285.6626950000001,48.435373,14.039,5743.0,0.00028451365390599995,0.93,0.95,0.041547575668800005,301.835019,70.14896,,377782430,knownplanet
285.221111,47.88137800000001,12.556,5028.0,0.000121017279696,3.42,1.25,0.05752519927640001,300.520083,69.712948,,48505882,knownplanet
296.081853,39.16161500000001,15.024,5861.0,7.67346538235e-05,1.03,1.03,1.49294427442,311.3211330000001,58.916403,,184299435,knownplanet
299.09754,43.497592,13.323,6733.0,0.00014975477093900002,1.8,1.49,0.300777453562,318.898651,62.086703,,268604331,knownplanet
290.21517,41.775968,15.126,5847.0,8.74007782639e-05,0.96,0.98,0.503678381243,304.349537,62.825073,,122297877,knownplanet
282.200103,44.422304,13.424,6067.0,0.000218792555241,1.46,,0.0265220335543,292.630223,66.905647,,123417308,knownplanet
299.127524,47.59383,13.957,5297.0,0.00027051603838200005,0.93,0.79,0.106218912031,323.065203,65.752903,,268704766,knownplanet
291.302205,47.697748,14.364,5626.0,0.000252307232817,0.81,,0.0100274544952,311.015869,68.125652,,159726559,knownplanet
290.510477,41.244814,14.835,5835.0,9.17556695458e-05,1.1,1.03,0.223404545357,304.4612410000001,62.252036,,122445076,knownplanet
294.484377,44.166915,14.977,5885.0,9.18409872273e-05,1.03,0.99,0.541312231221,312.733575,64.017611,,271046092,knownplanet
292.321517,43.881169,12.923,5785.0,0.000446612163143,1.08,0.99,0.389558992587,309.169317,64.31518,,63210391,knownplanet
295.163815,43.963051,13.305,5837.0,0.00034462000456900004,1.09,1.03,0.0613981165476,313.58312,63.64406,,271430806,knownplanet
292.4869490000001,46.196211,13.309,5210.0,0.000580950488357,0.8,0.85,0.0553076895009,311.455806,66.428671,,63289259,knownplanet
291.907028,49.262058,13.296,5802.0,0.0003731536800480001,1.09,1.01,0.501636561722,313.776117,69.394047,,26541093,knownplanet
296.8229,48.107573,13.019,4871.0,0.0008596724434229999,0.72,0.75,0.0452861607209,320.247694,66.92678000000001,,27987264,knownplanet
291.6467600000001,41.88466500000001,12.98,6346.0,0.000274929958046,1.47,1.28,0.0656724810083,306.635216,62.597795,,137342400,knownplanet
284.3943,46.249081,12.477,5668.0,0.000927029794732,0.87,0.96,0.116062570779,297.716475,68.307877,,164721759,knownplanet
294.9963160000001,50.47006500000001,14.37,5958.0,0.00016617747099,1.09,1.07,0.102231984565,320.404419,69.571835,,27318774,knownplanet
284.879963,49.266996,13.682,4926.0,0.0005440807684990001,0.75,0.79,0.00492350973246,301.153577,71.10068100000002,,48451130,knownplanet
282.966173,48.345071,14.265999999999998,5970.0,0.000182253453362,1.09,1.07,0.4363891898260001,296.6586,70.586747,,48217457,knownplanet
295.025676,46.956001,14.344,6045.0,0.00014369739722100002,1.12,1.08,0.754698669208,316.215954,66.425437,,271424111,knownplanet
287.1305720000001,42.350154,13.39,5582.0,0.00035667149599,1.03,1.04,0.0138331613578,299.805827,64.027287,,158388163,knownplanet
295.4966560000001,42.537888,13.845,5527.0,0.00027578865613700005,0.91,0.94,0.386341876524,312.904896,62.23172099999999,,271749758,knownplanet
283.241299,46.37847100000001,12.97,5527.0,0.000756771526915,0.83,0.94,0.0104350802134,295.711255,68.639041,,164457525,knownplanet
287.391228,42.19484,13.182,6363.0,0.00018141541222,1.75,1.1,0.253487530375,300.133641,63.825884,,158428960,knownplanet
291.39051,42.180578,13.905,5744.0,0.000279720638098,0.89,0.91,0.230315985053,306.447179,62.938952,,159716174,knownplanet
294.108188,44.770696,15.16,5723.0,9.87146549116e-05,0.9,0.98,0.168071726394,312.6868,64.678072,,270858032,knownplanet
286.366701,-50.067352,13.227,5780.0,0.00019530399316,1.2,1.12,0.08018065481039999,281.743585,-27.293154,,7088246,knownplanet
291.197298,47.307804,14.761,5808.0,0.00012628902264100002,1.01,1.01,0.194546688442,310.442274,67.792863,,159643991,knownplanet
285.391322,46.180939,15.102,5217.0,0.000128976917368,0.81,0.86,0.7071041458699999,299.450643,68.052611,,351909600,knownplanet
296.998619,42.781956,13.533,6089.0,0.000224693093814,1.26,1.03,0.0394326002458,315.291093,62.04209,,272944990,knownplanet
292.171169,40.811382,12.135,7005.0,0.000266116511729,2.01,1.6,0.231577830845,306.707222,61.45509499999999,,137411481,knownplanet
289.679342,40.700467,13.713,5806.0,0.000269073771498,1.01,1.01,0.07928454751660001,302.839829,61.91459,,394174412,knownplanet
285.219843,38.805879,13.827,5926.0,0.000215444371183,1.09,1.06,0.0400222557192,294.905591,60.935824,,399794186,knownplanet
294.511258,38.790501,14.883,5635.0,0.000103664401335,0.93,0.94,0.788166153364,308.849444,58.968289,,378012771,knownplanet
292.421078,37.682818,12.512,6133.0,0.0003974931523050001,1.33,0.97,0.0316678172767,305.190254,58.41385500000001,,137636895,knownplanet
286.625763,37.537304,12.385,6155.0,0.000470311469758,1.22,1.18,0.300183456872,296.515056,59.455549,,120964116,knownplanet
288.617907,48.098416,15.138,5826.0,0.000125033796639,0.84,0.89,0.0483786374819,306.838277,69.168467,,299032517,knownplanet
291.903273,37.902288,13.611,4346.0,0.000525854791321,0.65,0.68,0.193779028364,304.559748,58.74181,,351056774,knownplanet
298.735229,40.764153,15.2,5235.0,9.75378430187e-05,0.8,0.85,1.64210423898,316.166372,59.682655,,171098231,knownplanet
296.235103,39.370338,14.503,5638.0,0.00012554496041,0.92,0.94,3.77529675875,311.675646,59.07226800000001,,184417625,knownplanet
294.6552430000001,39.30836400000001,15.095,5715.0,8.28635132964e-05,0.96,0.98,0.8738199489030001,309.382863,59.422235,,378085713,knownplanet
298.395774,42.459756,12.442,6115.0,0.000360441544022,1.47,1.23,0.274429393787,317.022835,61.344546,,274030824,knownplanet
295.933477,40.30057,12.038,6620.0,0.000301723221608,1.85,2.11,0.430312257701,311.880245,60.025275,,184247532,knownplanet
286.540008,49.437326,14.764,3740.0,0.000420041934394,0.48,0.5,0.183020024616,304.461821,70.903628,,243271945,knownplanet
286.613698,38.891967,13.672,6021.0,0.000236550764848,1.11,1.08,0.0622177387383,297.117654,60.776571,,120961712,knownplanet
289.073974,40.366015,12.799,5876.0,0.000485437860297,1.06,1.05,0.13116557929199998,301.706498,61.722038,,121865123,knownplanet
299.077103,45.440641,14.9,4253.0,0.000236874612898,0.57,0.59,0.599789873041,320.690786,63.85106500000001,,268390796,knownplanet
285.628533,44.31089,14.61,3804.0,0.000483420486564,0.44,0.46,0.117440794558,298.545232,66.208338,,352012126,knownplanet
280.20662000000004,43.774296,12.189,5776.0,0.000832395201796,1.01,1.01,0.032926048421800004,288.755312,66.550296,,351766445,knownplanet
299.169532,43.441094,15.156,6096.0,6.05566155202e-05,1.2,1.15,0.208185861791,318.950358,62.013665,,268604100,knownplanet
299.18686,41.742684,14.654000000000002,6185.0,8.33555914573e-05,1.27,1.18,0.24576458139,317.551328,60.454242,,171968443,knownplanet
292.233946,41.575211,13.093,6203.0,0.00016341021292700002,1.95,1.41,0.08650190763489997,307.31659,62.164187,,137557778,knownplanet
285.96872,41.363557,12.109000000000002,6228.0,0.00025942930907700004,2.15,1.47,0.06733960421730001,297.351821,63.294468,,120688631,knownplanet
293.092526,41.355523,13.867,6000.0,0.000203912162324,1.12,1.18,0.0137455510246,308.457987,61.746763,,137903329,knownplanet
288.771017,40.664175,14.037,5682.0,0.000221093644289,0.97,0.98,0.0132354130181,301.409576,62.071872,,121732589,knownplanet
282.9997160000001,40.557449,13.395,5682.0,0.000385731140774,0.96,0.98,0.0122258048756,292.115578,63.002174,,258203566,knownplanet
288.471459,40.269796,13.991,5350.0,0.000282140234811,0.84,0.89,0.0585958716084,300.71748,61.753598,,121603761,knownplanet
290.449259,39.854802,12.548,5721.0,0.000409842114499,1.28,1.0,0.4301550644910001,303.512421,60.936487,,122447780,knownplanet
290.477413,39.73201,14.367,6035.0,0.000111197838398,1.22,1.15,0.5997559196209999,303.4829299999999,60.812632,,122447994,knownplanet
286.052426,39.09605300000001,14.504,5324.0,0.000179662042842,0.84,0.88,0.120184774653,296.340729,61.075594,,120692095,knownplanet
294.711928,39.073761,14.231,4984.0,0.00027080395407700004,0.73,0.78,0.0788388179637,309.31469,59.18610500000001,,378085037,knownplanet
291.9191600000001,39.022273,14.373,5288.0,0.000205604805718,0.81,0.85,0.232179531248,305.220142,59.809853,,351062058,knownplanet
287.529636,38.894513,13.443,5183.0,0.000463122350261,0.79,0.85,0.196514706234,298.533259,60.608976,,121275496,knownplanet
291.808022,38.622703,15.149,4781.0,0.000127033255917,0.7,0.73,0.8869878903299999,304.824802,59.453192,,351060274,knownplanet
290.870519,38.273633,14.983,5493.0,0.00010931833411700003,0.86,0.89,0.420766427885,303.24743,59.327247,,122607324,knownplanet
287.444093,38.088428,14.199000000000002,5906.0,0.000161741952697,1.05,1.03,0.195781832159,298.011602,59.842711,,121276933,knownplanet
291.499431,37.059283,14.614,5849.0,0.000111824638327,1.04,1.04,0.160160097245,303.5217580000001,58.02259100000001,,137307173,knownplanet
299.659604,40.843851,12.755999999999998,5193.0,0.0007682399512269999,0.79,0.82,0.44498304673,317.503301,59.488076,,172422725,knownplanet
294.082692,39.5561,14.355,5772.0,0.00015244454160899998,1.0,1.0,0.202286323037,308.7148390000001,59.800047,,138572691,knownplanet
295.37738,39.048032,12.253,6161.0,0.000289674033271,1.72,1.36,0.491905755171,310.24856,58.992423,,184014439,knownplanet
297.944776,42.191881,13.212,6370.0,0.000229535023623,1.44,1.26,0.128518437837,316.166069,61.228315,,273507060,knownplanet
297.214088,41.664038,13.545,6007.0,0.000218175786037,1.26,1.1,0.0287195148286,314.7105,60.947352,,169176556,knownplanet
289.383511,41.392693,14.064,5743.0,0.000205896958386,0.99,0.99,0.35539179901900003,302.805675,62.641708,,122066280,knownplanet
283.344495,41.201739,13.228,4540.0,0.0007186792495419999,0.69,0.74,0.117633310108,292.9728350000001,63.580643,,237158408,knownplanet
290.60794,41.201093,14.795,5282.0,0.000141344704556,0.79,0.82,2.4394237022,304.583181,62.188354,,122597885,knownplanet
287.466044,40.758451,14.452,5964.0,0.000126678724521,1.1,1.07,0.37627270833,299.415238,62.42554000000001,,121272493,knownplanet
298.150085,40.656174,13.018,6210.0,0.000182138399958,1.79,1.22,0.267975507278,315.270797,59.749221,,170344769,knownplanet
293.446427,40.409893,14.709,5782.0,0.000117114147637,0.99,1.0,0.0970704723662,308.341157,60.765618,,138217479,knownplanet
290.576734,39.956894,14.383,5608.0,0.000169378220349,0.94,0.97,0.007723704783189999,303.765882,61.006187,,122595516,knownplanet
296.222146,39.268957,12.37,6725.0,0.00026886078377,1.74,1.45,0.48924729152,311.590048,58.980409,,184417262,knownplanet
284.615726,39.131037,14.26,5206.0,0.00024086660473,0.8,0.83,0.028903959073900008,294.097434,61.353238,,120315006,knownplanet
292.006813,38.820731,14.415,5971.0,0.00012210789826,1.12,1.09,0.160905525386,305.231494,59.597164,,137401986,knownplanet
290.636486,38.707668,14.106,5754.0,0.000185448874002,1.01,1.01,0.172082032131,303.138496,59.795109,,122519207,knownplanet
289.858873,48.693856,14.943,5178.0,0.00016991626107500002,0.77,0.74,0.103715089444,309.626955,69.41601800000001,,267669725,knownplanet
292.2324270000001,38.892219,15.198,5765.0,7.43863646341e-05,0.99,1.0,0.180595607528,305.605002,59.613437,,137550938,knownplanet
298.111205,41.758335,14.707,5998.0,9.66687068516e-05,1.11,1.07,0.530872263306,316.056689,60.780587,,170251516,knownplanet
